"transaction_version","event_index","created_at","type","account_address","data","updated_at","deleted_at","creation_number","sequence_number","transaction_block_height","inserted_at"
106848839,0,2023-11-29 05:50:36.333,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102571835371578"",""proposal_id"":""12""}",2023-11-29 05:50:36.333,,8,541,41334419,2023-03-24 10:16:22.984 +0700
106848976,0,2023-11-29 05:50:36.333,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102565566154889"",""proposal_id"":""12""}",2023-11-29 05:50:36.333,,8,543,41334467,2023-03-24 10:16:38.496 +0700
106849305,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102926225915302"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,550,41334606,2023-03-24 10:17:24.082 +0700
106849017,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102685551635772"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,544,41334485,2023-03-24 10:16:44.990 +0700
106849058,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102570715316549"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,545,41334503,2023-03-24 10:16:51.178 +0700
106849107,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102570199857391"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,546,41334523,2023-03-24 10:16:57.068 +0700
106849145,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102567297418520"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,547,41334539,2023-03-24 10:17:02.117 +0700
106849197,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102577545823672"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,548,41334560,2023-03-24 10:17:08.077 +0700
106849258,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102567097984399"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,549,41334585,2023-03-24 10:17:15.962 +0700
106849347,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102592265424781"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,551,41334624,2023-03-24 10:17:30.758 +0700
106849387,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102570808902423"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,552,41334641,2023-03-24 10:17:36.618 +0700
106849426,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102681870120299"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,553,41334659,2023-03-24 10:17:43.622 +0700
106849471,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102555898819974"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,554,41334679,2023-03-24 10:17:50.729 +0700
106849515,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102576767473497"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,555,41334698,2023-03-24 10:17:57.377 +0700
106849552,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102804778058082"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,556,41334715,2023-03-24 10:18:04.283 +0700
106849597,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102570748432259"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,557,41334735,2023-03-24 10:18:11.438 +0700
106849635,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102561116787624"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,558,41334752,2023-03-24 10:18:17.921 +0700
106849685,0,2023-11-29 05:50:36.579,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102570361724204"",""proposal_id"":""12""}",2023-11-29 05:50:36.579,,8,559,41334774,2023-03-24 10:18:25.822 +0700
106851269,0,2023-11-29 05:50:37.107,"0x1::voting::ResolveProposal","0x0000000000000000000000000000000000000000000000000000000000000001","{""no_votes"":""0"",""proposal_id"":""12"",""resolved_early"":true,""yes_votes"":""52126690837463943""}",2023-11-29 05:50:37.107,,7,17,41335470,2023-03-24 10:22:45.030 +0700
111425110,0,2023-11-29 06:14:22.373,"0x1::voting::CreateProposalEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""early_resolution_vote_threshold"":{""vec"":[""51356921139102895""]},""execution_hash"":""0x976556b9fedc164628a4f5948c73c8b7c2e2e81371710997dc61b8b66e4b7410"",""expiration_secs"":""1680894072"",""metadata"":{""data"":[{""key"":""metadata_location"",""value"":""0x68747470733a2f2f7261772e67697468756275736572636f6e74656e742e636f6d2f6170746f732d666f756e646174696f6e2f6d61696e6e65742d70726f706f73616c732f6d61696e2f6d657461646174612f76312e332f737465705f312f656e61626c652d7265736f757263652d67726f75702e6a736f6e""},{""key"":""metadata_hash"",""value"":""0x38313436653334336330616338666237396463353739623263383161646666333465633231336232643462323736353461306332636335363638313666356232""},{""key"":""IS_MULTI_STEP_PROPOSAL_KEY"",""value"":""0x01""},{""key"":""IS_MULTI_STEP_PROPOSAL_IN_EXECUTION"",""value"":""0x00""}]},""min_vote_threshold"":""40000000000000000"",""proposal_id"":""13""}",2023-11-29 06:14:22.373,,5,13,43251335,2023-04-01 02:01:12.994 +0700
111436864,0,2023-11-29 06:14:26.280,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2033528635364528"",""proposal_id"":""13""}",2023-11-29 06:14:26.280,,8,560,43256339,2023-04-01 02:30:33.825 +0700
111439287,0,2023-11-29 06:14:27.201,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2033485599057788"",""proposal_id"":""13""}",2023-11-29 06:14:27.201,,8,561,43257381,2023-04-01 02:36:37.026 +0700
111441172,0,2023-11-29 06:14:27.786,"0x1::voting::CreateProposalEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""early_resolution_vote_threshold"":{""vec"":[""51357597546943406""]},""execution_hash"":""0x1e93677ec46e60d46a0a0f4862473fb64d905be7df4d33a38a2a695ec1d4b3f2"",""expiration_secs"":""1680896483"",""metadata"":{""data"":[{""key"":""metadata_location"",""value"":""0x68747470733a2f2f7261772e67697468756275736572636f6e74656e742e636f6d2f6170746f732d666f756e646174696f6e2f6d61696e6e65742d70726f706f73616c732f6d61696e2f6d657461646174612f76312e332f737465705f322f6672616d65776f726b2d757067726164652e6a736f6e""},{""key"":""metadata_hash"",""value"":""0x35633632656134353338393337323331306535636564376465323436653234386263326637616137313039633936323939303638366264373661396439643766""},{""key"":""IS_MULTI_STEP_PROPOSAL_KEY"",""value"":""0x01""},{""key"":""IS_MULTI_STEP_PROPOSAL_IN_EXECUTION"",""value"":""0x00""}]},""min_vote_threshold"":""40000000000000000"",""proposal_id"":""14""}",2023-11-29 06:14:27.786,,5,14,43258191,2023-04-01 02:41:23.841 +0700
111441809,0,2023-11-29 06:14:27.786,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2033528635364528"",""proposal_id"":""14""}",2023-11-29 06:14:27.786,,8,562,43258473,2023-04-01 02:43:07.520 +0700
111455846,0,2023-11-29 06:14:31.493,"0x1::voting::CreateProposalEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""early_resolution_vote_threshold"":{""vec"":[""51357596933199320""]},""execution_hash"":""0x2d6f75f31aeb81ccb7fd9b5f46f0dd1ab631ac5eae94511e930613ceea220b5e"",""expiration_secs"":""1680898770"",""metadata"":{""data"":[{""key"":""metadata_location"",""value"":""0x68747470733a2f2f7261772e67697468756275736572636f6e74656e742e636f6d2f6170746f732d666f756e646174696f6e2f6d61696e6e65742d70726f706f73616c732f6d61696e2f6d657461646174612f76312e332f737465705f332f6761732d7363686564756c652d757067726164652e6a736f6e""},{""key"":""metadata_hash"",""value"":""0x33663262306639656463633362343935353361316435333830396236366563663931626231343837363262316535343534363833633530363066323434366665""},{""key"":""IS_MULTI_STEP_PROPOSAL_KEY"",""value"":""0x01""},{""key"":""IS_MULTI_STEP_PROPOSAL_IN_EXECUTION"",""value"":""0x00""}]},""min_vote_threshold"":""40000000000000000"",""proposal_id"":""15""}",2023-11-29 06:14:31.493,,5,15,43264526,2023-04-01 03:19:30.038 +0700
